domain,profile,caseID,eventID,modelID,estimateStage,motionMode,sampleCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,cv_ekf,posterior,vertical_acceleration,346,23.1712930706241,1.39014167792113,21.6844898940843,14.5127419429225,1.85912025124345,8.35436396583077
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,cv_ekf,posterior,forward_acceleration,142,55.6451690087191,3.31910449167404,136.655156221927,14.5417136474134,5.62801993861055,34.0688455762022
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,cv_ekf,posterior,combined_maneuver,413,178.242048541528,17.4112669731522,358.58216877229,72.4426213290019,42.4761094847554,154.486844688562
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,cv_ekf,posterior,constant_velocity,204,252.14973799331,0.00422585399701347,16.5757045493001,46.0713077944666,0.00787139699418667,34.0042311367962
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,prior,constant_turn,95,35.7482749270695,19.365593392053,71.3868424032349,42.6910170667091,29.8463520932492,87.7871981229482
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,prior,vertical_acceleration,346,32.1366668008849,1.27813345520653,81.5128941496963,24.3267547910596,0.929545869320733,61.8062751967093
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,prior,forward_acceleration,142,13.3064565128036,1.76168868674697,32.5121561381565,5.3446833555401,1.411262567344,10.9689027901452
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,prior,combined_maneuver,413,187.368204238645,18.2517206176995,357.975778531435,62.1752209699948,26.2332016150945,145.647737114587
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,prior,constant_velocity,204,311.393297748844,0.488226489795465,58.7592408261838,59.9379753530326,0.385019928233614,97.1542910672974
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,posterior,constant_turn,95,19.5677860987034,6.31576619201568,44.588263922847,29.4248372299295,19.2580396468477,60.9911380381001
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,posterior,vertical_acceleration,346,23.1349527056663,0.680104939576498,53.8495722450944,18.8555713660758,0.701974081378601,45.1217274912167
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,posterior,forward_acceleration,142,11.0540443798263,0.700350167255582,27.6916847671979,4.65557585600607,1.17361711318398,9.20865326537027
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,posterior,combined_maneuver,413,175.415212879354,7.36943141527548,307.433794525537,54.8558982424273,17.3755784079921,133.361804260912
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ca_ekf,posterior,constant_velocity,204,271.009159677632,0.237546277239168,19.4444909854709,53.8784968369654,0.262557682224351,36.7605912682665
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,prior,constant_turn,95,73.526595441165,50.3012661449682,152.486902386876,78.7239236889292,68.4626979051978,130.387299391214
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,prior,vertical_acceleration,346,35.3382111970599,7.15687612057891,75.4645445545284,18.6067907662274,6.78836890210441,38.1690085027282
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,prior,forward_acceleration,142,72.8449083345088,7.5539768613235,180.512538320977,18.4506142084057,8.6475938249264,42.2025159460335
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,prior,combined_maneuver,413,204.698877518595,45.9231583005571,422.291479887492,87.0501894788105,67.3163432429798,172.679966727817
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,prior,constant_velocity,204,305.605220294627,4.8011690207067,106.404701376525,54.5329664066123,5.78087979274923,54.9764889406293
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,posterior,constant_turn,95,42.3315333765647,18.8404632924369,97.9364039752436,57.1938704995474,49.763232400661,100.863594761595
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,posterior,vertical_acceleration,346,28.4754836792638,3.26395842305082,62.3359004619752,15.5621006222998,5.34568408115552,28.9556822978662
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,posterior,forward_acceleration,142,65.0039507147981,3.89485164622216,160.023902538289,16.9119396980539,6.57116977370968,39.7517288743148
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,posterior,combined_maneuver,413,184.071896172556,17.528259779737,378.458219111381,72.8425719012426,44.814603748783,156.132136585091
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,ct_ekf,posterior,constant_velocity,204,266.082539010507,1.72311354296648,75.0626480139052,49.224631255023,4.45856407871378,39.8284742725751
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,prior,constant_turn,95,5.84239618644768,2.94318676860613,10.5101672912216,12.3372587785219,4.62146430035047,31.8466942435443
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,prior,vertical_acceleration,346,16.5365693333134,1.96758137453737,28.4459817453161,12.814059354223,2.09527144882955,25.6419845232542
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,prior,forward_acceleration,142,25.288852238103,2.97157403300467,65.6383196620274,8.72984300699382,4.30484058314134,19.7788042396623
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,prior,combined_maneuver,413,134.396197523535,7.47023745691258,184.099037060758,42.6662462098373,11.1322334831725,113.187865500171
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,prior,constant_velocity,204,74.2134406927912,0.0389007754045472,20.1754702482321,22.0902903633121,0.00435860140530527,28.224630049655
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,posterior,constant_turn,95,2.20908179225498,0.947641731780008,4.62699345744849,5.76870582925519,2.81238743711524,10.1056591942024
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,posterior,vertical_acceleration,346,12.1391583295931,1.11852659015953,24.2531758214708,9.7944850999215,1.56396999715463,12.6687249143427
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,posterior,forward_acceleration,142,21.5936312455789,1.16344061061793,56.5922277647398,7.72441827113983,2.89308956297262,18.1104102187833
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,posterior,combined_maneuver,413,120.133532480848,2.36373891275401,127.989349377219,35.5033875191935,7.15943563010804,94.2782758718579
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,native_imm,posterior,constant_velocity,204,62.4542611533787,0.0182226515471236,6.27077254195244,19.7499589315017,0.00388034410657774,19.6578112272511
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,prior,constant_turn,95,180.649284926764,101.497079853477,388.613437742453,219.667591984833,182.320173011248,398.765878273725
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,prior,vertical_acceleration,346,215.423134003457,45.8763333535569,508.761123556689,144.81704214534,88.9783731295427,216.359683368561
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,prior,forward_acceleration,142,215.065389706029,81.9026544963433,520.603109481432,84.6476399485926,61.1383279118147,151.486038426797
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,prior,combined_maneuver,413,353.083618140926,112.741459984356,763.243825164252,225.721365810725,150.778559134154,557.601710249917
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,prior,constant_velocity,204,262.456076162172,39.5922765307358,287.424544216675,94.5470957820267,82.9446671436085,188.26264213849
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,posterior,constant_turn,95,90.9776168428159,1.01199070332413,223.368534751167,209.393633248319,170.813796365329,379.970386703127
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,posterior,vertical_acceleration,346,166.790007816634,15.3702695937212,211.468105649066,137.698715053664,88.2632423859744,216.0346676627
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,posterior,forward_acceleration,142,192.074822092201,29.1439570721319,500.543415134894,83.6905843376019,62.2423660503788,149.336110854832
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,posterior,combined_maneuver,413,278.020928777798,31.3138621371257,591.636526903433,217.965557360659,143.503732047835,535.929650620961
synthetic_out_of_distribution,empirical_timing,out_of_distribution_002__empirical_timing,synthetic_out_of_distribution::out_of_distribution_002__empirical_timing,warm_ukf,posterior,constant_velocity,204,221.433505969762,0.707805138052311,211.36203666083,91.2240171139625,81.6811977307814,163.984774770935
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,prior,constant_turn,95,641.400413781877,401.35965101522,1287.68339245545,222.58015728081,194.234028588292,384.365505151055
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,prior,vertical_acceleration,346,487.189894552932,104.533007358479,1119.6365500352,100.350792355238,16.3416684263619,276.385198360075
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,prior,forward_acceleration,142,216.120946749967,123.982304486503,480.232593261633,34.0474343515405,28.4410385571904,65.9119210990166
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,prior,combined_maneuver,413,801.40569265665,608.148808188463,1478.31744587056,238.356936129474,195.305095712555,407.789822954222
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,prior,constant_velocity,204,340.718762874351,117.648749167666,825.340583797049,92.5015330283147,16.3792415953688,203.42271851737
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,posterior,constant_turn,95,562.930768896406,386.677816090633,1152.76610463895,211.436510596664,188.051879264797,358.953208924336
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,posterior,vertical_acceleration,346,431.70911377008,94.7431058748794,995.43567004633,93.9286926475983,15.6984387013931,234.0461708532
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,posterior,forward_acceleration,142,198.391221777617,110.619386937455,448.520882363031,32.2717099011625,26.6188947502732,62.9722296940292
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,posterior,combined_maneuver,413,707.174122520332,527.269423741131,1328.76205375331,226.795888685719,188.146591961585,387.114889248082
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,cv_ekf,posterior,constant_velocity,204,290.262379903514,104.788230033014,670.354914856882,86.0202991667213,16.112223457661,196.688358227434
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,prior,constant_turn,95,405.730105828858,292.87725762494,811.874960333748,182.862344651555,172.629444024289,307.626005715006
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,prior,vertical_acceleration,346,252.650209904933,98.044068071238,569.39328972723,101.002950024687,26.560231798093,236.25760447657
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,prior,forward_acceleration,142,150.304497168449,63.4060615245631,366.195394835282,43.5419286398742,17.9846705881552,87.8445190243448
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,prior,combined_maneuver,413,481.572463325199,273.687244973382,1026.4246055908,189.283796115997,148.572030743766,345.525163486982
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,prior,constant_velocity,204,799.007174915519,81.9178299378007,1021.90274073354,141.333641897874,34.349018496607,303.044737409645
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,posterior,constant_turn,95,331.775399811048,208.523083400093,712.822211483131,165.065652098167,154.002245952616,278.576814162948
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,posterior,vertical_acceleration,346,208.941338924124,85.3128690446117,468.631913772081,91.23403178069,24.6123373762969,214.472292723067
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,posterior,forward_acceleration,142,129.606164746228,54.2529348599231,318.062027953215,39.4062686995374,16.4975031130851,79.8947771136254
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,posterior,combined_maneuver,413,415.201788855654,211.898146127642,923.625052557755,172.671862539801,134.302307015717,324.619872435054
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ca_ekf,posterior,constant_velocity,204,721.271754549024,67.3051161341047,335.145274617573,130.471837915275,29.8771407435302,172.136926496958
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,prior,constant_turn,95,632.06431343514,405.012428403862,1205.86657785767,226.068747501542,189.102093562731,392.431249811397
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,prior,vertical_acceleration,346,453.786342191003,123.141977986019,1070.7011634881,94.5846386109092,27.3985593781419,245.793941189476
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,prior,forward_acceleration,142,284.697948484921,173.244939630397,593.34395910699,46.6073936026126,38.7674498990026,83.2000581307958
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,prior,combined_maneuver,413,804.756699866046,580.842285530852,1506.52816668953,238.912999043688,186.552868177261,390.493285677203
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,prior,constant_velocity,204,386.426900703769,175.303337735717,837.607463095257,100.369747517156,43.8315376653427,236.050328483347
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,posterior,constant_turn,95,551.336578473028,354.940507939719,1133.82676047823,214.388446286055,184.427503702874,367.340185699966
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,posterior,vertical_acceleration,346,402.661902154092,112.007663573319,937.65026001373,88.6016859363645,26.625204416019,228.089762029429
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,posterior,forward_acceleration,142,260.338330277514,155.11249045566,559.870119365732,43.935978836171,36.0122212488667,79.4933578098449
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,posterior,combined_maneuver,413,709.398200678323,508.735471912343,1374.58695893651,227.204040514283,181.699232724846,380.662046359659
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,ct_ekf,posterior,constant_velocity,204,333.308686668547,155.658140770278,703.291095035431,93.8292845034675,41.3322301362002,233.926826385443
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,prior,constant_turn,95,217.616539349211,68.1917271628116,542.440704001152,101.020342802,58.8270692522236,198.428624858232
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,prior,vertical_acceleration,346,81.8679951608462,59.96443446479,161.322155248657,29.5694998083404,16.6345519116759,58.9281250059155
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,prior,forward_acceleration,142,94.7033883004514,55.6342332769061,214.03114280821,22.5788445135704,18.8426746537207,39.6761388798166
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,prior,combined_maneuver,413,292.623345776952,92.7935526192387,664.208973921758,99.9622497475681,61.2410768296333,200.310522972051
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,prior,constant_velocity,204,668.50775964708,52.8969700534923,872.571747304925,97.7904329924565,17.9755670780309,249.89409653768
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,posterior,constant_turn,95,176.514865742261,51.8121738994006,453.159088281742,88.1129384889202,45.8330237208816,175.332073132984
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,posterior,vertical_acceleration,346,71.847242830264,52.6246525575276,132.77272804104,25.99436853401,14.8215528993351,53.4613268529125
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,posterior,forward_acceleration,142,86.2505287858836,49.8546426192474,194.652352171929,21.1813039220402,17.401256597868,37.9860974014905
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,posterior,combined_maneuver,413,268.150697404645,69.3683510672795,567.244182090072,90.8076446261666,51.9613638222894,179.234443074085
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,native_imm,posterior,constant_velocity,204,609.345815967939,45.3330392254932,251.72546666655,91.9385557078874,16.1100066790275,160.022295751666
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,prior,constant_turn,95,489.986975230059,350.06784408953,957.53460419781,249.479816218143,229.900997553377,369.040037036388
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,prior,vertical_acceleration,346,525.816318295418,113.160663927537,745.604899593174,126.195467600097,91.8979139019301,273.327597480855
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,prior,forward_acceleration,142,276.938222797651,104.493450534399,497.76728411874,67.9855733377729,61.6952035343326,114.926894908504
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,prior,combined_maneuver,413,472.371742261754,276.607857696507,1013.42153126492,192.063767783515,149.0381437202,317.790660081616
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,prior,constant_velocity,204,324.773708373675,155.367577138693,561.136382776472,119.048354284932,91.5025485463877,235.452108325757
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,posterior,constant_turn,95,413.803821117253,258.283701814257,848.013877471345,241.820403294233,220.240182561009,349.929680491677
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,posterior,vertical_acceleration,346,450.344360943673,90.3908166761628,594.475724071663,123.00711018088,91.9920921066139,267.997424821435
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,posterior,forward_acceleration,142,205.05257244033,85.7363389516838,449.193289736093,66.1673818484694,60.7060720155152,112.993551293544
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,posterior,combined_maneuver,413,393.744965708311,211.247607991309,841.354472458496,182.441548654153,139.295711580162,304.239195319005
synthetic_out_of_distribution,degraded,out_of_distribution_002__degraded,synthetic_out_of_distribution::out_of_distribution_002__degraded,warm_ukf,posterior,constant_velocity,204,281.528223463026,122.266319540678,434.492855566035,114.635318684793,90.2493886787447,219.054167716783
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,prior,constant_turn,209,41.92546483029,39.0840070965664,53.1882024197328,67.2132722646966,64.213192454961,83.9592218364275
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,prior,forward_acceleration,338,7.54502571551804,3.6359670944476,5.47377211030057,10.5422726527659,5.73379799832994,8.20834453392085
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,prior,combined_maneuver,273,42.1651672646766,41.0815015663976,60.5841066856356,67.142544854802,66.2229810841687,96.6201708762861
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,prior,vertical_acceleration,262,6.92320661438371,1.53532292367148,4.25700413982492,9.13700852377723,1.80435745904339,4.60726109622689
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,prior,constant_velocity,118,4.27855930796381,0.00702120844104719,2.74190426794394,5.65349902978037,0.00531251126902752,3.21789332115939
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,posterior,constant_turn,209,15.3743367415336,14.3419422109592,19.5375891895198,41.3785564650171,41.7479725238721,51.4746401924615
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,posterior,forward_acceleration,338,2.77110694301228,1.33445894567397,2.00947486905464,6.09350403884484,3.53102918270256,5.23548565704954
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,posterior,combined_maneuver,273,15.4876403032252,15.0772512693183,22.2381634723709,41.1800440259902,40.2227312527887,58.6866471977838
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,posterior,vertical_acceleration,262,2.59462573021809,0.752756104375853,1.56299525849547,5.17934688388458,1.27358945543109,3.87959815257804
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,cv_ekf,posterior,constant_velocity,118,1.57917998977943,0.00265192317374625,1.0371282381383,3.16724722092496,0.00460235327635594,2.09637745170877
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,ca_ekf,prior,constant_turn,209,20.7717338893305,14.0194933476465,44.7663594542091,34.1690498336686,22.729189057038,71.8102861592848
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,ca_ekf,prior,forward_acceleration,338,7.95720148023561,0.265256288673216,19.5640263590448,12.9634776569388,0.243791919699826,31.880591504845
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,ca_ekf,prior,combined_maneuver,273,19.0552671868325,12.7875262953528,35.5903936254733,30.9560909571581,20.3266725412457,59.6652818563266
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,ca_ekf,prior,vertical_acceleration,262,8.0658926327636,0.549114284113485,23.1801192314033,13.0641511936094,0.604582011428185,36.5928358173242
synthetic_out_of_distribution,ideal,out_of_distribution_003__ideal,synthetic_out_of_distribution::out_of_distribution_003__ideal,ca_ekf,prior,constant_velocity,118,5.04598791248666,0.270101571990133,11.9479459252929,8.19121465989271,0.309127607361893,18.6810474209752
