domain,profile,modelID,estimateStage,targetReference,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,positionP95ErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond,velocityP95ErrorMetersPerSecond,meanNEES,stateCoverage95,positionCoverage95,divergenceCount,invalidCovarianceCount
synthetic_canonical,ideal,cv_ekf,posterior,latent_kinematic_truth,1680,7,0.580119847737028,7.34185008708972e-07,1.52585868727033,1.51494383478492,1.16013383314847e-06,3.9705511686944,1.43311721084058,0.998214285714286,1,0,0
synthetic_canonical,ideal,cv_ekf,prior,latent_kinematic_truth,1680,7,1.57864625267604,1.97922703164071e-06,4.15621612384377,2.49182279365279,1.54351979010184e-06,6.55220301435595,2.34879149382602,0.895238095238095,0.895833333333333,0,0
synthetic_canonical,ideal,native_imm,posterior,latent_kinematic_truth,1680,7,0.113362692438805,7.9621530951982e-07,0.24075430737606,0.343404897056443,1.55799167208113e-06,0.623832425122711,0.0526851055467446,1,1,0,0
synthetic_canonical,ideal,native_imm,prior,latent_kinematic_truth,1680,7,0.339130135628992,0.00718021985134995,0.653883463610005,0.602548511606614,0.000115039000285236,1.03937647387762,0.0602689643647806,1,1,0,0
synthetic_canonical,ideal,warm_ukf,posterior,latent_kinematic_truth,1680,7,0.0602700357759846,0.0520008777426789,0.11019235733527,27.3890607138053,16.1031591112678,50.7415852976182,12.5512442956491,0.661904761904762,1,0,0
synthetic_canonical,ideal,warm_ukf,prior,latent_kinematic_truth,1680,7,161.409203349093,10.476817078136,36.7309077457071,27.9358237531496,16.1926608293321,52.6380238183118,13.2623644141754,0.645238095238095,1,0,0
synthetic_in_distribution,degraded,ca_ekf,posterior,latent_kinematic_truth,7200,6,107.536522402902,43.9125698345084,203.647507382169,20.2793497627895,10.7440809685383,39.5991363202944,5.28021897776827,0.943472222222222,0.954027777777778,0,0
synthetic_in_distribution,degraded,ca_ekf,prior,latent_kinematic_truth,7200,6,116.627592555965,48.5014206863293,219.921850589599,21.6058949568802,11.5550961126,42.429002301589,5.28099540265998,0.942638888888889,0.952083333333333,0,0
synthetic_in_distribution,degraded,ct_ekf,posterior,latent_kinematic_truth,7200,6,211.198344325304,57.7380236105797,404.086939354899,36.9054042960968,13.0695973856552,83.4649158917628,74.6092822299853,0.462083333333333,0.524305555555556,0,0
synthetic_in_distribution,degraded,ct_ekf,prior,latent_kinematic_truth,7200,6,227.79108376198,63.6430582748041,440.98953637839,38.7333260397137,13.8834804318699,87.9537901919352,78.2351938956658,0.454722222222222,0.507222222222222,0,0
synthetic_in_distribution,degraded,cv_ekf,posterior,latent_kinematic_truth,7200,6,231.400822801138,53.0498247853046,411.190354835934,38.1964622536924,9.93019280521138,81.8854213266928,77.6620990522623,0.520694444444444,0.563055555555556,0,0
synthetic_in_distribution,degraded,cv_ekf,prior,latent_kinematic_truth,7200,6,248.577803075008,58.0068027143849,447.474346964201,39.9930280179253,10.3557662233031,86.2783030121236,81.3279242925342,0.516666666666667,0.552222222222222,0,0
synthetic_in_distribution,degraded,native_imm,posterior,latent_kinematic_truth,7200,6,138.540611837116,44.4997861929694,241.40705788264,24.7411376303926,12.8630405157583,50.0311818491047,2.91239219121234,0.996805555555556,0.985833333333333,0,0
synthetic_in_distribution,degraded,native_imm,prior,latent_kinematic_truth,7200,6,149.190840142169,50.3895875808047,262.541671390057,26.1807793940573,13.7488501449521,53.245826577565,2.75488429798783,0.997638888888889,0.991944444444444,0,0
synthetic_in_distribution,degraded,warm_ukf,posterior,latent_kinematic_truth,7200,6,486.394544585225,67.070497165746,816.59641818147,81.1143328921948,65.9273266463406,139.605069702088,115.96062112411,0.0423611111111111,0.72,0,0
synthetic_in_distribution,degraded,warm_ukf,prior,latent_kinematic_truth,7200,6,545.141998016707,81.6942744447825,1002.61808233879,82.0226477472739,66.4570780077439,141.461957850447,116.79860281261,0.0419444444444444,0.690694444444444,0,0
synthetic_in_distribution,empirical_timing,ca_ekf,posterior,latent_kinematic_truth,7200,6,42.4033836982072,0.0895902913220424,25.5347610167503,8.46345534315312,0.188675034507967,11.2664645442313,1.72392860446829,0.969861111111111,0.983055555555556,0,0
synthetic_in_distribution,empirical_timing,ca_ekf,prior,latent_kinematic_truth,7200,6,46.4661049063686,0.229370042394604,31.4862781859963,9.11858196517842,0.290071421905575,13.6169210896761,1.98284266578723,0.964861111111111,0.975416666666667,0,0
synthetic_in_distribution,empirical_timing,ct_ekf,posterior,latent_kinematic_truth,7200,6,83.3483154838044,1.52404893353859,111.524010185996,16.4904693241412,2.66722775065876,32.4880592756521,22.5650290439471,0.710138888888889,0.751388888888889,0,0
synthetic_in_distribution,empirical_timing,ct_ekf,prior,latent_kinematic_truth,7200,6,91.0434665526701,3.57634177337639,126.983979916835,17.9262980428,3.64884023769757,35.2928614335514,26.7691563389241,0.658611111111111,0.65875,0,0
synthetic_in_distribution,empirical_timing,cv_ekf,posterior,latent_kinematic_truth,7200,6,94.1015985148993,0.976574173262088,108.29297808342,17.9032461094388,1.73230408463157,35.2049317683759,24.8507624964364,0.705694444444444,0.758611111111111,0,0
synthetic_in_distribution,empirical_timing,cv_ekf,prior,latent_kinematic_truth,7200,6,102.500577702798,2.28934996832521,124.784924399158,19.342199692431,2.32516814441556,36.5689909951156,29.1110227455564,0.669722222222222,0.671666666666667,0,0
synthetic_in_distribution,empirical_timing,native_imm,posterior,latent_kinematic_truth,7200,6,32.1161535937518,0.301331738291693,38.3726347488105,6.51276087597065,0.553511725362297,11.6583517068846,0.2512078752572,1,1,0,0
synthetic_in_distribution,empirical_timing,native_imm,prior,latent_kinematic_truth,7200,6,35.1576010923725,0.733954769080856,45.0125129649172,7.03705522332808,0.821002587079012,13.0834656949914,0.279419471865266,1,0.999722222222222,0,0
synthetic_in_distribution,empirical_timing,warm_ukf,posterior,latent_kinematic_truth,7200,6,506.064343292846,14.5813878493738,439.459620410331,78.832697876874,64.739825759375,141.421877895453,80.2437028087471,0.0726388888888889,0.89,0,0
synthetic_in_distribution,empirical_timing,warm_ukf,prior,latent_kinematic_truth,7200,6,543.761738771086,31.8168077445897,498.440002424254,79.7016766313799,65.3414959638351,144.704925749995,81.9360922799236,0.0647222222222222,0.848333333333333,0,0
synthetic_in_distribution,ideal,ca_ekf,posterior,latent_kinematic_truth,7200,6,0.346573007780457,0.0303581154517164,0.529245754542523,0.995794035392541,0.0760151193632354,1.44545022801841,1.14582210677116,0.978472222222222,0.994722222222222,0,0
synthetic_in_distribution,ideal,ca_ekf,prior,latent_kinematic_truth,7200,6,0.948801711722403,0.082755628712806,1.45217083314181,1.56516969806249,0.123551699910814,2.34787445925259,1.47323977882644,0.973888888888889,0.984166666666667,0,0
synthetic_in_distribution,ideal,ct_ekf,posterior,latent_kinematic_truth,7200,6,1.25067274758459,0.507460511125102,2.81629759682732,3.26510704466124,1.32338774827253,7.35404495223183,6.71998430812877,0.855972222222222,0.909027777777778,0,0
synthetic_in_distribution,ideal,ct_ekf,prior,latent_kinematic_truth,7200,6,3.39657376445093,1.38307689237943,7.64879277019039,5.35978496949839,2.17697221247139,12.0772566747476,10.9664318272755,0.730972222222222,0.734444444444444,0,0
synthetic_in_distribution,ideal,cv_ekf,posterior,latent_kinematic_truth,7200,6,1.25718492293842,0.317117776692077,2.84463829074621,3.29264920688866,0.82075874458038,7.44353132285933,6.76779608852695,0.80625,0.900555555555556,0,0
synthetic_in_distribution,ideal,cv_ekf,prior,latent_kinematic_truth,7200,6,3.42337586804041,0.861455224820919,7.75005169251441,5.41241611021107,1.35632491668,12.2863534139182,11.070200318567,0.740416666666667,0.74375,0,0
synthetic_in_distribution,ideal,native_imm,posterior,latent_kinematic_truth,7200,6,0.229692866916103,0.114021211054855,0.439883782066263,0.692396176355618,0.2423844126703,1.25224691509878,0.222463802382905,0.999861111111111,1,0,0
synthetic_in_distribution,ideal,native_imm,prior,latent_kinematic_truth,7200,6,0.688155931379407,0.28980651961728,1.32584370732005,1.25231343145556,0.38376274945217,2.1637395028112,0.280182764128269,0.999583333333333,0.999861111111111,0,0
synthetic_in_distribution,ideal,warm_ukf,posterior,latent_kinematic_truth,7200,6,0.0895589532282353,0.0584957063254927,0.185369413467625,76.5146494236791,67.1412943717899,121.284081116718,73.4358031684037,0.0638888888888889,1,0,0
synthetic_in_distribution,ideal,warm_ukf,prior,latent_kinematic_truth,7200,6,103.57875173223,18.098501277101,46.9455702739145,77.3065042303689,67.5453186676304,121.676355981077,75.0287909094601,0.055,0.980694444444444,0,0
synthetic_out_of_distribution,degraded,ca_ekf,posterior,latent_kinematic_truth,3600,3,713.417041604192,118.720215783366,1032.28159338772,169.38466569342,61.826627412835,323.857381084823,266.193271147173,0.272777777777778,0.406388888888889,0,0
synthetic_out_of_distribution,degraded,ca_ekf,prior,latent_kinematic_truth,3600,3,787.768308807252,151.111325451225,1195.7638919866,182.137451470634,68.6350944888429,343.776243812422,279.63779067844,0.27,0.388611111111111,0,0
synthetic_out_of_distribution,degraded,ct_ekf,posterior,latent_kinematic_truth,3600,3,756.254491061799,236.80063167121,1437.77980726948,176.75105162984,62.2565671703884,381.715169444039,2323.24793702994,0.0216666666666667,0.0555555555555556,0,0
synthetic_out_of_distribution,degraded,ct_ekf,prior,latent_kinematic_truth,3600,3,829.044677851998,274.20340156854,1618.93338582071,185.073390359562,65.9350492248009,401.255771341421,2415.08473120314,0.0216666666666667,0.0455555555555556,0,0
synthetic_out_of_distribution,degraded,cv_ekf,posterior,latent_kinematic_truth,3600,3,722.316628922179,206.090858800255,1467.68738237293,174.729269105087,54.0381048246544,378.70667660493,2307.42349680749,0.0958333333333333,0.183611111111111,0,0
synthetic_out_of_distribution,degraded,cv_ekf,prior,latent_kinematic_truth,3600,3,794.602645373452,236.779301996446,1603.68919690712,183.011121415356,58.3812812266778,394.759913522288,2399.86138469032,0.0947222222222222,0.172777777777778,0,0
synthetic_out_of_distribution,degraded,native_imm,posterior,latent_kinematic_truth,3600,3,414.531649260547,55.5439828935794,435.825437965246,89.3213181178459,25.9114412405264,169.751632289409,10.4818060786667,0.793611111111111,0.872222222222222,0,0
synthetic_out_of_distribution,degraded,native_imm,prior,latent_kinematic_truth,3600,3,453.466790603651,68.1247254227239,501.804525516165,96.2841515900008,28.5916713735204,190.953716667667,10.4969355976181,0.7925,0.853055555555556,0,0
synthetic_out_of_distribution,degraded,warm_ukf,posterior,latent_kinematic_truth,3600,3,618.099097010422,146.683440539631,1212.23572202513,185.983159016178,104.064695232806,368.567471188606,390.956521508588,0.0230555555555556,0.328611111111111,0,0
