domain,profile,comparisonFamily,modelID,transitionBin,transitionBinCenterSeconds,sampleCount,eventCount,positionRMSEMeters,positionMedianErrorMeters,velocityRMSEMetersPerSecond,velocityMedianErrorMetersPerSecond
synthetic_in_distribution,ideal,causal_history,constacc,30_to_60,45,430,26,0.00885996013225693,1.81898940354586e-12,0.0354398405294332,0
synthetic_in_distribution,ideal,causal_history,constturn,30_to_60,45,430,26,0.108735521004691,0.0281940306886099,0.431497114087093,0.112776122752473
synthetic_in_distribution,empirical_timing,same_information,expanded_warm_mean_v1,minus30_to_minus10,-20,11210,100,62.5740159240221,19.8203184928609,9.06282344187112,0.722342730160227
synthetic_in_distribution,empirical_timing,same_information,constvel,minus30_to_minus10,-20,11210,100,46.9105190999368,0.180675907403062,8.98585087701052,0.543260643380965
synthetic_in_distribution,empirical_timing,causal_history,expanded_warm_mean_v1,minus30_to_minus10,-20,11169,100,62.6606710662644,19.7993262859928,9.07241256518275,0.720098957585764
synthetic_in_distribution,empirical_timing,causal_history,constvel,minus30_to_minus10,-20,11169,100,46.9920062121068,0.179477540519076,8.99463426533631,0.543190697535486
synthetic_in_distribution,empirical_timing,causal_history,constacc,minus30_to_minus10,-20,11169,100,10.2623219465743,7.27595761418343e-12,2.23292560519319,0
synthetic_in_distribution,empirical_timing,causal_history,constturn,minus30_to_minus10,-20,11169,100,7.76359178502043,0.0488402498080388,1.44145973466277,0.133628577362145
synthetic_in_distribution,empirical_timing,same_information,expanded_warm_mean_v1,minus10_to_0,-5,12698,100,65.2403508124214,20.2085823174396,9.53766221771832,0.796941501827252
synthetic_in_distribution,empirical_timing,same_information,constvel,minus10_to_0,-5,12698,100,52.1810109984967,0.198748163378041,9.45748793826413,0.606013915586561
synthetic_in_distribution,empirical_timing,causal_history,expanded_warm_mean_v1,minus10_to_0,-5,12698,100,65.2403508124214,20.2085823174396,9.53766221771832,0.796941501827252
synthetic_in_distribution,empirical_timing,causal_history,constvel,minus10_to_0,-5,12698,100,52.1810109984967,0.198748163378041,9.45748793826413,0.606013915586561
synthetic_in_distribution,empirical_timing,causal_history,constacc,minus10_to_0,-5,12698,100,12.3571776051323,7.29369955131253e-12,2.49143189356016,0
